product_name,node_name,iso_year,iso_week,value,S_lot,lot_id_list
prod-A,CS_CAL,2024,01,0.0,0,[]
prod-A,CS_CAL,2024,02,0.0,0,[]
prod-A,CS_CAL,2024,03,0.0,0,[]
prod-A,CS_CAL,2024,04,0.0,0,[]
prod-A,CS_CAL,2024,05,0.0,0,[]
prod-A,CS_CAL,2024,06,0.0,0,[]
prod-A,CS_CAL,2024,07,0.0,0,[]
prod-A,CS_CAL,2024,08,0.0,0,[]
prod-A,CS_CAL,2024,09,0.0,0,[]
prod-A,CS_CAL,2024,10,0.0,0,[]
prod-A,CS_CAL,2024,11,0.0,0,[]
prod-A,CS_CAL,2024,12,0.0,0,[]
prod-A,CS_CAL,2024,13,0.0,0,[]
prod-A,CS_CAL,2024,14,0.0,0,[]
prod-A,CS_CAL,2024,15,0.0,0,[]
prod-A,CS_CAL,2024,16,0.0,0,[]
prod-A,CS_CAL,2024,17,0.0,0,[]
prod-A,CS_CAL,2024,18,0.0,0,[]
prod-A,CS_CAL,2024,19,0.0,0,[]
prod-A,CS_CAL,2024,20,0.0,0,[]
prod-A,CS_CAL,2024,21,0.0,0,[]
prod-A,CS_CAL,2024,22,0.0,0,[]
prod-A,CS_CAL,2024,23,0.0,0,[]
prod-A,CS_CAL,2024,24,0.0,0,[]
prod-A,CS_CAL,2024,25,0.0,0,[]
prod-A,CS_CAL,2024,26,0.0,0,[]
prod-A,CS_CAL,2024,27,0.0,0,[]
prod-A,CS_CAL,2024,28,0.0,0,[]
prod-A,CS_CAL,2024,29,0.0,0,[]
prod-A,CS_CAL,2024,30,0.0,0,[]
prod-A,CS_CAL,2024,31,0.0,0,[]
prod-A,CS_CAL,2024,32,0.0,0,[]
prod-A,CS_CAL,2024,33,0.0,0,[]
prod-A,CS_CAL,2024,34,0.0,0,[]
prod-A,CS_CAL,2024,35,0.0,0,[]
prod-A,CS_CAL,2024,36,0.0,0,[]
prod-A,CS_CAL,2024,37,0.0,0,[]
prod-A,CS_CAL,2024,38,0.0,0,[]
prod-A,CS_CAL,2024,39,0.0,0,[]
prod-A,CS_CAL,2024,40,0.0,0,[]
prod-A,CS_CAL,2024,41,0.0,0,[]
prod-A,CS_CAL,2024,42,0.0,0,[]
prod-A,CS_CAL,2024,43,0.0,0,[]
prod-A,CS_CAL,2024,44,0.0,0,[]
prod-A,CS_CAL,2024,45,0.0,0,[]
prod-A,CS_CAL,2024,46,0.0,0,[]
prod-A,CS_CAL,2024,47,0.0,0,[]
prod-A,CS_CAL,2024,48,0.0,0,[]
prod-A,CS_CAL,2024,49,0.0,0,[]
prod-A,CS_CAL,2024,50,0.0,0,[]
prod-A,CS_CAL,2024,51,0.0,0,[]
prod-A,CS_CAL,2024,52,0.0,0,[]
prod-A,CS_CAL,2025,01,0.0,0,[]
prod-A,CS_CAL,2025,02,0.0,0,[]
prod-A,CS_CAL,2025,03,0.0,0,[]
prod-A,CS_CAL,2025,04,0.0,0,[]
prod-A,CS_CAL,2025,05,0.0,0,[]
prod-A,CS_CAL,2025,06,0.0,0,[]
prod-A,CS_CAL,2025,07,0.0,0,[]
prod-A,CS_CAL,2025,08,0.0,0,[]
prod-A,CS_CAL,2025,09,0.0,0,[]
prod-A,CS_CAL,2025,10,0.0,0,[]
prod-A,CS_CAL,2025,11,0.0,0,[]
prod-A,CS_CAL,2025,12,0.0,0,[]
prod-A,CS_CAL,2025,13,0.0,0,[]
prod-A,CS_CAL,2025,14,0.0,0,[]
prod-A,CS_CAL,2025,15,0.0,0,[]
prod-A,CS_CAL,2025,16,0.0,0,[]
prod-A,CS_CAL,2025,17,0.0,0,[]
prod-A,CS_CAL,2025,18,0.0,0,[]
